subscription_id,customer_id,customer_name,plan_name,mrr_amount,previous_mrr,status,start_date,end_date
sub_06423,cus_1053,Novak Dixon and Howard,pro,299,299,cancelled,2024-05-16,2024-05-16
sub_06424,cus_1947,Richard Vasquez and Smith,pro,299,99,active,2024-05-30,
sub_06425,cus_2004,Mcdaniel-Walker,pro,299,99,active,2024-05-28,
sub_06426,cus_1926,Rodriguez and Sons,pro,299,99,active,2024-05-01,
sub_06427,cus_0464,Mckee Jones and Greene,pro,299,499,active,2024-05-14,
sub_06428,cus_1993,Watkins Woods and Weeks,enterprise_plus,999,799,active,2024-05-31,
sub_06429,cus_1347,Guzman Young and Yang,growth,499,299,active,2024-05-17,
sub_06430,cus_0890,Thomas Clark and Acosta,growth,499,799,active,2024-05-28,
sub_06431,cus_0921,Burnett Group,enterprise,799,999,active,2024-05-06,
sub_06432,cus_1792,Swanson-Rogers,enterprise,799,499,active,2024-05-04,
sub_06433,cus_0383,Turner-Adkins,pro,299,,reactivation,2024-05-27,
sub_06434,cus_0042,Ford LLC,pro,299,,reactivation,2024-05-20,
sub_06435,cus_0565,Contreras-Solomon,pro,299,,reactivation,2024-05-30,
sub_06436,cus_1226,Keith LLC,pro,299,,reactivation,2024-05-14,
sub_06437,cus_0493,Aguirre Reed and Harris,starter,99,,reactivation,2024-05-08,
sub_06438,cus_1126,Turner-Davis,starter,99,,reactivation,2024-05-16,
sub_06439,cus_0956,Mosley LLC,starter,99,,reactivation,2024-05-14,
sub_06440,cus_2070,Butler-Skinner,growth,499,,active,2024-06-30,
sub_06441,cus_2071,Guerra-Santos,enterprise,799,,active,2024-06-25,
sub_06442,cus_2072,Perez-Mcconnell,enterprise_plus,999,,active,2024-06-13,
sub_06443,cus_2073,Frazier Group,pro,299,,active,2024-06-02,
sub_06444,cus_2074,Alexander-Lewis,enterprise,799,,active,2024-06-05,
sub_06445,cus_2075,Jackson Ltd,enterprise,799,,active,2024-06-17,
sub_06446,cus_2076,Wilson Davenport and Bishop,growth,499,,active,2024-06-16,
sub_06447,cus_2077,Martin Medina and Powell,growth,499,,active,2024-06-01,
sub_06448,cus_2078,Perez and Sons,starter,99,,active,2024-06-04,
sub_06449,cus_2079,Ruiz-Carter,pro,299,,active,2024-06-20,
sub_06450,cus_2080,Alvarado-Smith,enterprise,799,,active,2024-06-04,
sub_06451,cus_2081,Burns-Bailey,growth,499,,active,2024-06-16,
sub_06452,cus_2082,Robinson-Thompson,pro,299,,active,2024-06-23,
sub_06453,cus_2083,Carter-Snow,pro,299,,active,2024-06-12,
sub_06454,cus_2084,Martin PLC,pro,299,,active,2024-06-01,
sub_06455,cus_2085,Brady PLC,starter,99,,active,2024-06-03,
sub_06456,cus_2086,Norris LLC,pro,299,,active,2024-06-18,
sub_06457,cus_2087,Henderson Group,starter,99,,active,2024-06-06,
sub_06458,cus_2088,Evans Oliver and Hawkins,growth,499,,active,2024-06-22,
sub_06459,cus_2089,Thomas-Harvey,starter,99,,active,2024-06-23,
sub_06460,cus_2090,Perez-Spencer,starter,99,,active,2024-06-08,
sub_06461,cus_2091,Preston-Chandler,pro,299,,active,2024-06-18,
sub_06462,cus_2092,Snyder-Rowland,growth,499,,active,2024-06-12,
sub_06463,cus_2093,Mitchell-Wheeler,starter,99,,active,2024-06-25,
sub_06464,cus_2094,Larsen Smith and Hahn,starter,99,,active,2024-06-18,
sub_06465,cus_2095,Wolfe LLC,growth,499,,active,2024-06-03,
sub_06466,cus_2096,Perez and Sons,growth,499,,active,2024-06-20,
sub_06467,cus_2097,Brown Group,pro,299,,active,2024-06-11,
sub_06468,cus_2098,Armstrong Graham and Burton,starter,99,,active,2024-06-25,
sub_06469,cus_2099,Hayes Martin and Fuentes,pro,299,,active,2024-06-25,
sub_06470,cus_2100,Herrera-Mcclure,starter,99,,active,2024-06-12,
sub_06471,cus_2101,Lara Ltd,growth,499,,active,2024-06-20,
sub_06472,cus_2102,Gordon Jenkins and Harris,pro,299,,active,2024-06-27,
sub_06473,cus_2103,James Group,starter,99,,active,2024-06-27,
sub_06474,cus_2104,Brown Walls and Miller,enterprise_plus,999,,active,2024-06-17,
sub_06475,cus_2105,Clarke Inc,enterprise,799,,active,2024-06-22,
sub_06476,cus_2106,Smith Ltd,starter,99,,active,2024-06-09,
sub_06477,cus_2107,Salinas-Li,growth,499,,active,2024-06-21,
sub_06478,cus_2108,Larson-Clark,starter,99,,active,2024-06-16,
sub_06479,cus_2109,Johnson-Wilson,enterprise,799,,active,2024-06-19,
sub_06480,cus_2110,Romero-Williams,growth,499,,active,2024-06-17,
sub_06481,cus_2111,Jacobson Group,growth,499,,active,2024-06-08,
sub_06482,cus_2112,Garcia Mayo and Brown,enterprise,799,,active,2024-06-29,
sub_06483,cus_2113,Webb Walls and Wilson,growth,499,,active,2024-06-02,
sub_06484,cus_1260,Nguyen and Sons,growth,499,299,active,2024-06-15,
sub_06485,cus_0868,Evans Rodriguez and Ortiz,enterprise,799,799,cancelled,2024-06-19,2024-06-19
sub_06486,cus_1048,Smith-Gonzalez,enterprise,799,499,active,2024-06-04,
sub_06487,cus_0749,Phillips-Jenkins,enterprise,799,999,active,2024-06-22,
sub_06488,cus_0292,Sheppard PLC,pro,299,99,active,2024-06-05,
sub_06489,cus_1225,Ruiz-Hull,pro,299,99,active,2024-06-03,
sub_06490,cus_1434,Wagner Cole and Miller,enterprise_plus,999,799,active,2024-06-18,
sub_06491,cus_0873,Ramirez Barker and Kennedy,enterprise,799,499,active,2024-06-07,
sub_06492,cus_2075,Jackson Ltd,growth,499,799,active,2024-06-12,
sub_06493,cus_2080,Alvarado-Smith,growth,499,799,active,2024-06-19,
sub_06494,cus_0300,Mora Jacobs and Mcpherson,enterprise_plus,999,799,active,2024-06-16,
sub_06495,cus_1123,Coleman and Sons,growth,499,499,cancelled,2024-06-05,2024-06-05
sub_06496,cus_1670,Gomez-Robinson,pro,299,99,active,2024-06-26,
sub_06497,cus_1825,Chen-Wells,enterprise_plus,999,799,active,2024-06-03,
sub_06498,cus_1318,Reynolds PLC,enterprise,799,499,active,2024-06-28,
sub_06499,cus_1272,Roberts PLC,enterprise,799,499,active,2024-06-10,
sub_06500,cus_1741,Farmer-Herrera,enterprise_plus,999,799,active,2024-06-04,
sub_06501,cus_1577,Dixon Burke and Johnson,enterprise,799,499,active,2024-06-05,
sub_06502,cus_1388,Powers LLC,pro,299,499,active,2024-06-03,
sub_06503,cus_0973,Perry-Lara,pro,299,499,active,2024-06-06,
sub_06504,cus_1243,Hartman Gutierrez and Joseph,enterprise_plus,999,799,active,2024-06-08,
sub_06505,cus_0518,Miller Silva and Miller,growth,499,299,active,2024-06-10,
sub_06506,cus_0355,Fuentes Group,enterprise_plus,999,799,active,2024-06-23,
sub_06507,cus_1847,Hensley PLC,enterprise,799,499,active,2024-06-23,
sub_06508,cus_0493,Aguirre Reed and Harris,starter,99,99,cancelled,2024-06-05,2024-06-05
sub_06509,cus_1592,Nelson Ltd,growth,499,299,active,2024-06-04,
sub_06510,cus_0665,Michael and Sons,enterprise_plus,999,799,active,2024-06-27,
sub_06511,cus_0780,Wolfe and Sons,growth,499,799,active,2024-06-20,
sub_06512,cus_1622,Campbell-Lopez,enterprise_plus,999,799,active,2024-06-21,
sub_06513,cus_0391,Ellison-Long,enterprise_plus,999,799,active,2024-06-25,
sub_06514,cus_0717,Pena Woods and Walter,enterprise,799,499,active,2024-06-08,
sub_06515,cus_1138,Brown LLC,pro,299,299,cancelled,2024-06-15,2024-06-15
sub_06516,cus_1334,Yoder-Smith,pro,299,499,active,2024-06-03,
sub_06517,cus_1245,Austin Thomas and Dunn,growth,499,299,active,2024-06-12,
sub_06518,cus_2094,Larsen Smith and Hahn,pro,299,99,active,2024-06-21,
sub_06519,cus_0458,Alvarez Koch and Proctor,enterprise,799,499,active,2024-06-08,
sub_06520,cus_1393,Montgomery Burke and Leach,enterprise,799,999,active,2024-06-02,
sub_06521,cus_1554,Powers Kim and Gilbert,enterprise,799,499,active,2024-06-12,
sub_06522,cus_0750,Lewis Ltd,growth,499,499,cancelled,2024-06-16,2024-06-16
sub_06523,cus_1616,Price-Moody,pro,299,99,active,2024-06-08,
sub_06524,cus_1678,Hill LLC,enterprise,799,999,active,2024-06-01,
sub_06525,cus_1429,Houston-Floyd,starter,99,299,active,2024-06-19,
sub_06526,cus_1326,Willis Frey and Carlson,growth,499,299,active,2024-06-19,
sub_06527,cus_1095,Parks and Sons,enterprise,799,499,active,2024-06-15,
sub_06528,cus_2039,Anderson-Landry,growth,499,299,active,2024-06-22,
sub_06529,cus_1498,Chandler-Mcknight,pro,299,99,active,2024-06-10,
sub_06530,cus_1864,King Group,growth,499,299,active,2024-06-17,
sub_06531,cus_1750,Perez LLC,starter,99,99,cancelled,2024-06-15,2024-06-15
sub_06532,cus_2031,Green Hinton and Bruce,starter,99,99,cancelled,2024-06-27,2024-06-27
sub_06533,cus_1835,Thompson Ward and Day,enterprise,799,499,active,2024-06-03,
sub_06534,cus_1180,Jackson-Shea,starter,99,299,active,2024-06-17,
sub_06535,cus_1461,Griffin Adams and Rodriguez,pro,299,99,active,2024-06-06,
sub_06536,cus_0403,Thomas-Sanchez,enterprise_plus,999,799,active,2024-06-13,
sub_06537,cus_1793,Richards PLC,growth,499,499,cancelled,2024-06-09,2024-06-09
sub_06538,cus_0464,Mckee Jones and Greene,growth,499,299,active,2024-06-05,
sub_06539,cus_1165,Griffin-Mclaughlin,enterprise,799,499,active,2024-06-29,
sub_06540,cus_0777,Robertson Kelly and Williams,growth,499,799,active,2024-06-25,
sub_06541,cus_0177,Suarez-Lee,enterprise,799,999,active,2024-06-18,
sub_06542,cus_0525,Frye-Ruiz,pro,299,499,active,2024-06-05,
sub_06543,cus_1553,Alvarado Ortiz and Tran,enterprise,799,499,active,2024-06-25,
sub_06544,cus_1951,Davis-Cooper,growth,499,299,active,2024-06-18,
sub_06545,cus_1354,Ruiz-Lopez,pro,299,499,active,2024-06-14,
sub_06546,cus_2049,Davis Group,enterprise,799,499,active,2024-06-02,
sub_06547,cus_1686,Smith Mcintyre and Kelley,growth,499,299,active,2024-06-15,
sub_06548,cus_0808,Santos Beard and Horton,enterprise_plus,999,799,active,2024-06-03,
sub_06549,cus_2108,Larson-Clark,pro,299,99,active,2024-06-13,
sub_06550,cus_1065,Andersen-Hicks,enterprise,799,499,active,2024-06-19,
sub_06551,cus_0466,Wells-Mullins,enterprise,799,999,active,2024-06-16,
sub_06552,cus_1099,Christian PLC,pro,299,299,cancelled,2024-06-17,2024-06-17
sub_06553,cus_1458,Erickson Ltd,enterprise,799,499,active,2024-06-25,
sub_06554,cus_0383,Turner-Adkins,growth,499,299,active,2024-06-18,
sub_06555,cus_0691,Kramer-Warren,growth,499,299,active,2024-06-28,
sub_06556,cus_0864,Oconnor-Carter,enterprise_plus,999,799,active,2024-06-22,
sub_06557,cus_1804,Grant-Wright,growth,499,299,active,2024-06-25,
sub_06558,cus_0311,Ramirez and Sons,enterprise,799,999,active,2024-06-01,
sub_06559,cus_1921,Bishop-Duke,growth,499,299,active,2024-06-22,
sub_06560,cus_0764,Waters-Patterson,enterprise_plus,999,799,active,2024-06-22,
sub_06561,cus_1341,Jones Stout and Logan,pro,299,99,active,2024-06-10,
sub_06562,cus_0684,Rodriguez Marshall and Barnes,enterprise,799,799,cancelled,2024-06-13,2024-06-13
sub_06563,cus_0303,Contreras Martin and Anderson,enterprise_plus,999,799,active,2024-06-07,
sub_06564,cus_1505,Harris Heath and White,pro,299,99,active,2024-06-04,
sub_06565,cus_1544,Anderson-Good,growth,499,299,active,2024-06-08,
sub_06566,cus_1026,Hernandez Group,enterprise_plus,999,799,active,2024-06-25,
sub_06567,cus_1913,Adams Proctor and Cruz,growth,499,299,active,2024-06-23,
sub_06568,cus_2095,Wolfe LLC,enterprise,799,499,active,2024-06-08,
sub_06569,cus_0678,Spencer Ltd,pro,299,99,active,2024-06-28,
sub_06570,cus_1231,Christensen LLC,enterprise_plus,999,799,active,2024-06-29,
sub_06571,cus_0733,Butler-Flores,enterprise_plus,999,799,active,2024-06-23,
sub_06572,cus_0309,Lewis Edwards and Nguyen,enterprise,799,999,active,2024-06-19,
sub_06573,cus_1995,Ayala Group,pro,299,99,active,2024-06-23,
sub_06574,cus_0110,Crawford Shepherd and Jackson,enterprise,799,499,active,2024-06-07,
sub_06575,cus_1674,Grant-Stevenson,growth,499,299,active,2024-06-02,
sub_06576,cus_1953,Simon PLC,growth,499,799,active,2024-06-04,
sub_06577,cus_2017,Peterson-Maldonado,starter,99,99,cancelled,2024-06-08,2024-06-08
sub_06578,cus_1701,Estrada Hill and Armstrong,enterprise,799,499,active,2024-06-10,
sub_06579,cus_1194,Jones LLC,enterprise_plus,999,799,active,2024-06-09,
sub_06580,cus_1359,Larson Inc,pro,299,99,active,2024-06-04,
sub_06581,cus_0866,Warner Lewis and Stone,enterprise_plus,999,799,active,2024-06-25,
sub_06582,cus_0945,Bailey LLC,enterprise_plus,999,799,active,2024-06-12,
sub_06583,cus_0406,Holloway-Davis,enterprise_plus,999,799,active,2024-06-04,
sub_06584,cus_0609,Barron-Valentine,growth,499,299,active,2024-06-07,
sub_06585,cus_1715,Meyer Rodriguez and Foster,growth,499,299,active,2024-06-17,
sub_06586,cus_1221,Cardenas-Browning,growth,499,299,active,2024-06-05,
sub_06587,cus_0737,Ford-Powell,enterprise,799,999,active,2024-06-25,
sub_06588,cus_1472,Smith Allen and Powers,growth,499,499,cancelled,2024-06-16,2024-06-16
sub_06589,cus_1400,Russell Inc,pro,299,99,active,2024-06-29,
sub_06590,cus_1175,Rivera and Sons,growth,499,799,active,2024-06-09,
sub_06591,cus_1376,Sanders Hayes and Williams,starter,99,299,active,2024-06-04,
sub_06592,cus_1512,Perez-Lee,enterprise,799,499,active,2024-06-24,
sub_06593,cus_1893,Robinson-Holmes,pro,299,299,cancelled,2024-06-03,2024-06-03
sub_06594,cus_1900,Weaver Group,enterprise_plus,999,799,active,2024-06-19,
sub_06595,cus_0848,Gomez Group,growth,499,299,active,2024-06-19,
sub_06596,cus_1964,Arellano PLC,pro,299,99,active,2024-06-01,
sub_06597,cus_1112,Chen Huff and Castro,growth,499,499,cancelled,2024-06-30,2024-06-30
sub_06598,cus_1722,Parker Taylor and Dunn,pro,299,99,active,2024-06-12,
sub_06599,cus_0795,Robbins and Sons,enterprise_plus,999,799,active,2024-06-18,
sub_06600,cus_0028,Mueller and Sons,enterprise_plus,999,999,cancelled,2024-06-30,2024-06-30
sub_06601,cus_2066,Vaughn-Williams,growth,499,299,active,2024-06-15,
sub_06602,cus_1437,Martinez Cruz and Byrd,enterprise,799,999,active,2024-06-11,
sub_06603,cus_1986,Miller Stone and King,enterprise_plus,999,799,active,2024-06-14,
sub_06604,cus_0324,Baker and Sons,enterprise_plus,999,799,active,2024-06-02,
sub_06605,cus_2053,Hooper Spears and Sullivan,pro,299,99,active,2024-06-17,
sub_06606,cus_1247,Griffin Morris and Santos,enterprise_plus,999,799,active,2024-06-24,
sub_06607,cus_0539,Newman and Sons,starter,99,,reactivation,2024-06-29,
sub_06608,cus_0497,Johnson Fisher and Spencer,starter,99,,reactivation,2024-06-19,
sub_06609,cus_1684,Johnson-Stephenson,starter,99,,reactivation,2024-06-21,
sub_06610,cus_1612,Black Moore and Dean,starter,99,,reactivation,2024-06-24,
sub_06611,cus_0455,Cunningham Patel and Martinez,pro,299,,reactivation,2024-06-01,
sub_06612,cus_2114,Thompson Inc,starter,99,,active,2024-07-04,
sub_06613,cus_2115,Warren Inc,enterprise,799,,active,2024-07-22,
sub_06614,cus_2116,Smith Inc,enterprise_plus,999,,active,2024-07-23,
sub_06615,cus_2117,Good-Gibson,starter,99,,active,2024-07-07,
sub_06616,cus_2118,Hurst LLC,pro,299,,active,2024-07-19,
sub_06617,cus_2119,Santos Cooper and Wilson,growth,499,,active,2024-07-26,
sub_06618,cus_2120,English LLC,starter,99,,active,2024-07-05,
sub_06619,cus_2121,Gonzalez Lopez and Powell,pro,299,,active,2024-07-03,
sub_06620,cus_2122,Mcguire Ltd,pro,299,,active,2024-07-12,
sub_06621,cus_2123,Taylor Inc,pro,299,,active,2024-07-13,
sub_06622,cus_2124,Joyce Nelson and Burgess,growth,499,,active,2024-07-26,
sub_06623,cus_2125,Esparza and Sons,starter,99,,active,2024-07-24,
sub_06624,cus_2126,Watson Jones and Hardy,pro,299,,active,2024-07-22,
sub_06625,cus_2127,Sanchez-Savage,enterprise,799,,active,2024-07-01,
sub_06626,cus_2128,Munoz LLC,starter,99,,active,2024-07-06,
sub_06627,cus_2129,Schwartz Woods and Anderson,pro,299,,active,2024-07-18,
sub_06628,cus_2130,Martin Perez and Graham,growth,499,,active,2024-07-29,
sub_06629,cus_2131,Wright PLC,growth,499,,active,2024-07-06,
sub_06630,cus_2132,Hunter Miranda and Schultz,starter,99,,active,2024-07-06,
sub_06631,cus_2133,Villegas Acosta and Davidson,enterprise,799,,active,2024-07-25,
sub_06632,cus_2134,Taylor PLC,enterprise,799,,active,2024-07-30,
sub_06633,cus_2135,Salas-Anderson,growth,499,,active,2024-07-08,
sub_06634,cus_2136,Hendricks Ramos and Lopez,starter,99,,active,2024-07-02,
sub_06635,cus_2137,Owen Group,pro,299,,active,2024-07-26,
sub_06636,cus_2138,Andrews Kelley and Butler,enterprise_plus,999,,active,2024-07-09,
sub_06637,cus_2139,Floyd-Boyd,pro,299,,active,2024-07-06,
sub_06638,cus_2140,Francis Cherry and Porter,growth,499,,active,2024-07-28,
sub_06639,cus_2141,Wang Vargas and Nicholson,enterprise,799,,active,2024-07-20,
sub_06640,cus_2142,Callahan Robinson and Delacruz,starter,99,,active,2024-07-19,
sub_06641,cus_2143,Cole-Solis,pro,299,,active,2024-07-23,
sub_06642,cus_0913,White Hobbs and Fisher,enterprise,799,499,active,2024-07-15,
sub_06643,cus_2118,Hurst LLC,growth,499,299,active,2024-07-14,
sub_06644,cus_0576,Erickson Roy and King,enterprise_plus,999,799,active,2024-07-13,
sub_06645,cus_2126,Watson Jones and Hardy,growth,499,299,active,2024-07-16,
sub_06646,cus_1752,Fry Taylor and Martin,enterprise_plus,999,799,active,2024-07-01,
sub_06647,cus_0777,Robertson Kelly and Williams,pro,299,499,active,2024-07-04,
sub_06648,cus_1616,Price-Moody,growth,499,299,active,2024-07-18,
sub_06649,cus_1922,Jensen-Allen,growth,499,299,active,2024-07-12,
sub_06650,cus_1443,Hudson-Mendoza,starter,99,299,active,2024-07-09,
sub_06651,cus_1261,Lee-Garcia,enterprise,799,999,active,2024-07-01,
sub_06652,cus_1787,Hill PLC,growth,499,499,cancelled,2024-07-07,2024-07-07
sub_06653,cus_1090,Henderson Group,pro,299,499,active,2024-07-26,
sub_06654,cus_2075,Jackson Ltd,enterprise,799,499,active,2024-07-29,
sub_06655,cus_0328,Berger Larson and Ward,growth,499,299,active,2024-07-06,
sub_06656,cus_0820,Hughes LLC,enterprise,799,499,active,2024-07-15,
sub_06657,cus_1274,Arnold Garcia and Wilson,pro,299,299,cancelled,2024-07-09,2024-07-09
sub_06658,cus_1934,Henderson Jefferson and Morgan,pro,299,99,active,2024-07-16,
sub_06659,cus_1397,Kennedy-Bell,enterprise_plus,999,799,active,2024-07-06,
sub_06660,cus_1380,Kelly-Perez,pro,299,99,active,2024-07-24,
sub_06661,cus_1378,Brewer-Alvarez,growth,499,299,active,2024-07-26,
sub_06662,cus_0592,Weber-Boyle,growth,499,299,active,2024-07-19,
sub_06663,cus_1665,Riley Peters and Lee,starter,99,299,active,2024-07-01,
sub_06664,cus_1745,Harris Rasmussen and Calhoun,enterprise,799,499,active,2024-07-17,
sub_06665,cus_0923,Hall-Hamilton,pro,299,499,active,2024-07-17,
sub_06666,cus_0760,Little Inc,enterprise,799,999,active,2024-07-02,
sub_06667,cus_1963,Reed-Walters,pro,299,99,active,2024-07-26,
sub_06668,cus_1509,Riley-Vega,enterprise_plus,999,799,active,2024-07-05,
sub_06669,cus_1087,Martin Hinton and Kelly,growth,499,499,cancelled,2024-07-22,2024-07-22
sub_06670,cus_1658,Jones-Poole,enterprise_plus,999,799,active,2024-07-26,
sub_06671,cus_0416,Anderson Mahoney and Martinez,enterprise_plus,999,799,active,2024-07-28,
sub_06672,cus_1586,Rosales LLC,enterprise,799,999,active,2024-07-17,
sub_06673,cus_1028,Evans Dennis and Roberts,growth,499,799,active,2024-07-01,
sub_06674,cus_2068,Robinson Marsh and Padilla,enterprise,799,499,active,2024-07-29,
sub_06675,cus_1507,Potter-Duran,enterprise,799,499,active,2024-07-20,
sub_06676,cus_1032,Cole and Sons,enterprise,799,999,active,2024-07-21,
sub_06677,cus_1708,Logan Wells and Green,pro,299,99,active,2024-07-08,
sub_06678,cus_1979,Smith James and Stewart,pro,299,299,cancelled,2024-07-16,2024-07-16
sub_06679,cus_2071,Guerra-Santos,growth,499,799,active,2024-07-19,
sub_06680,cus_0131,Nguyen LLC,enterprise_plus,999,799,active,2024-07-15,
sub_06681,cus_1740,Herrera Gomez and Taylor,starter,99,99,cancelled,2024-07-31,2024-07-31
sub_06682,cus_1148,Mays LLC,pro,299,299,cancelled,2024-07-03,2024-07-03
sub_06683,cus_1639,Powell Group,growth,499,299,active,2024-07-02,
sub_06684,cus_1779,Hughes Group,enterprise,799,499,active,2024-07-04,
sub_06685,cus_1359,Larson Inc,pro,299,299,cancelled,2024-07-28,2024-07-28
sub_06686,cus_1546,Reyes Brewer and Cortez,starter,99,99,cancelled,2024-07-24,2024-07-24
sub_06687,cus_1595,Davis-Lawson,growth,499,499,cancelled,2024-07-22,2024-07-22
sub_06688,cus_1698,Barton Martinez and Taylor,enterprise_plus,999,799,active,2024-07-04,
sub_06689,cus_2006,Young-Smith,pro,299,299,cancelled,2024-07-25,2024-07-25
sub_06690,cus_1310,Trujillo Erickson and Rogers,growth,499,299,active,2024-07-01,
sub_06691,cus_1961,Wilson PLC,pro,299,499,active,2024-07-26,
sub_06692,cus_1080,Hoffman Rocha and Boyer,growth,499,799,active,2024-07-24,
sub_06693,cus_1707,Douglas Ltd,enterprise,799,499,active,2024-07-14,
sub_06694,cus_1643,Odonnell Ltd,enterprise,799,999,active,2024-07-06,
sub_06695,cus_0663,Ramirez-Banks,pro,299,99,active,2024-07-14,
sub_06696,cus_0272,Houston David and Williams,enterprise_plus,999,799,active,2024-07-08,
sub_06697,cus_1688,Johnson LLC,enterprise,799,999,active,2024-07-05,
sub_06698,cus_1167,Lopez-Elliott,enterprise_plus,999,999,cancelled,2024-07-20,2024-07-20
sub_06699,cus_1410,Mckay PLC,growth,499,299,active,2024-07-31,
sub_06700,cus_1911,Mendoza Group,growth,499,299,active,2024-07-23,
sub_06701,cus_1041,Hudson Rodriguez and Thomas,enterprise_plus,999,799,active,2024-07-06,
sub_06702,cus_1609,Dunn Ltd,growth,499,499,cancelled,2024-07-16,2024-07-16
sub_06703,cus_1580,Hall-Warren,growth,499,799,active,2024-07-03,
sub_06704,cus_0920,Petersen PLC,enterprise,799,499,active,2024-07-08,
sub_06705,cus_1379,Chung Parsons and Parker,growth,499,299,active,2024-07-01,
sub_06706,cus_0145,Mcdonald PLC,enterprise_plus,999,799,active,2024-07-28,
sub_06707,cus_1220,Murphy Wells and Bennett,pro,299,299,cancelled,2024-07-20,2024-07-20
sub_06708,cus_1455,Lee-Dixon,growth,499,299,active,2024-07-10,
sub_06709,cus_0019,Patel House and Singh,enterprise,799,799,cancelled,2024-07-18,2024-07-18
sub_06710,cus_0108,Williams LLC,pro,299,299,cancelled,2024-07-04,2024-07-04
sub_06711,cus_1887,Smith Group,enterprise_plus,999,799,active,2024-07-21,
sub_06712,cus_1474,Walker-Bowman,starter,99,99,cancelled,2024-07-31,2024-07-31
sub_06713,cus_0350,Garcia-Williams,growth,499,799,active,2024-07-15,
sub_06714,cus_0506,Jones-Lopez,growth,499,799,active,2024-07-29,
sub_06715,cus_2055,Stark Chambers and Barton,pro,299,99,active,2024-07-02,
sub_06716,cus_0686,Adams Gross and Smith,growth,499,299,active,2024-07-21,
sub_06717,cus_1302,Johnson Armstrong and Guzman,growth,499,299,active,2024-07-06,
sub_06718,cus_2034,Doyle-Sutton,enterprise_plus,999,799,active,2024-07-29,
sub_06719,cus_1454,Simpson Fleming and Barker,growth,499,799,active,2024-07-31,
sub_06720,cus_0471,Rollins LLC,enterprise,799,499,active,2024-07-08,
sub_06721,cus_0477,Nunez PLC,enterprise_plus,999,799,active,2024-07-26,
sub_06722,cus_1620,Francis Trujillo and Arnold,enterprise_plus,999,799,active,2024-07-19,
sub_06723,cus_1188,Maldonado Valdez and Stafford,enterprise_plus,999,799,active,2024-07-17,
sub_06724,cus_0831,Moore Inc,enterprise,799,999,active,2024-07-02,
sub_06725,cus_1865,Weiss-Spencer,enterprise_plus,999,799,active,2024-07-20,
sub_06726,cus_1312,Walker LLC,enterprise,799,499,active,2024-07-07,
sub_06727,cus_0530,Cline-Atkins,starter,99,299,active,2024-07-28,
sub_06728,cus_1321,Jackson PLC,enterprise_plus,999,799,active,2024-07-22,
sub_06729,cus_0478,Jackson Rodriguez and Maddox,pro,299,499,active,2024-07-13,
sub_06730,cus_1823,Black PLC,enterprise_plus,999,799,active,2024-07-27,
sub_06731,cus_1758,Thompson Skinner and Hahn,pro,299,99,active,2024-07-15,
sub_06732,cus_0231,Nelson-Wallace,enterprise,799,999,active,2024-07-04,
sub_06733,cus_1659,Nichols Ltd,pro,299,499,active,2024-07-15,
sub_06734,cus_1763,Bright-Crosby,enterprise,799,499,active,2024-07-28,
sub_06735,cus_0544,Johnson and Sons,growth,499,799,active,2024-07-20,
sub_06736,cus_2097,Brown Group,growth,499,299,active,2024-07-27,
sub_06737,cus_0666,Garcia Ltd,enterprise,799,999,active,2024-07-09,
sub_06738,cus_0786,Thomas Green and Gamble,enterprise_plus,999,799,active,2024-07-13,
sub_06739,cus_1748,Torres Marquez and Griffin,pro,299,99,active,2024-07-19,
sub_06740,cus_1846,Brown LLC,enterprise_plus,999,799,active,2024-07-28,
sub_06741,cus_1921,Bishop-Duke,pro,299,499,active,2024-07-02,
sub_06742,cus_0227,Rivera Collins and Preston,enterprise,799,999,active,2024-07-26,
sub_06743,cus_0317,Thompson LLC,enterprise,799,999,active,2024-07-02,
sub_06744,cus_0870,Ortiz Inc,enterprise_plus,999,999,cancelled,2024-07-16,2024-07-16
sub_06745,cus_1697,Adams Collins and James,enterprise_plus,999,799,active,2024-07-31,
sub_06746,cus_1892,Cain-Brown,growth,499,799,active,2024-07-09,
sub_06747,cus_1520,Hughes LLC,enterprise,799,999,active,2024-07-18,
sub_06748,cus_1543,Burns Hutchinson and Wright,enterprise,799,999,active,2024-07-30,
sub_06749,cus_0973,Perry-Lara,growth,499,299,active,2024-07-29,
sub_06750,cus_0886,Foster and Sons,enterprise_plus,999,999,cancelled,2024-07-28,2024-07-28
sub_06751,cus_0138,Walker PLC,enterprise,799,999,active,2024-07-11,
sub_06752,cus_0515,Williams-Stevens,growth,499,299,active,2024-07-22,
sub_06753,cus_1571,Herrera Faulkner and Moody,enterprise,799,499,active,2024-07-06,
sub_06754,cus_1373,Alvarado Ltd,pro,299,299,cancelled,2024-07-04,2024-07-04
sub_06755,cus_1114,Allen-Mcintyre,enterprise_plus,999,799,active,2024-07-06,
sub_06756,cus_1854,Tran-Norris,pro,299,99,active,2024-07-18,
sub_06757,cus_1874,Bray Ltd,pro,299,299,cancelled,2024-07-31,2024-07-31
sub_06758,cus_0857,Robertson Andrade and Suarez,enterprise,799,499,active,2024-07-25,
sub_06759,cus_1128,Huber Oliver and Odom,growth,499,499,cancelled,2024-07-12,2024-07-12
sub_06760,cus_1866,Howard Ltd,growth,499,499,cancelled,2024-07-13,2024-07-13
